sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,image_width,image_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,weather,time_of_day,bbox_only__inner50_median__object_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm
Kongsberg::IMG_0067_JPG.rf.80939eec3c961de833af9d6cbf79b04c.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0067_JPG.rf.80939eec3c961de833af9d6cbf79b04c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0067_JPG.rf.80939eec3c961de833af9d6cbf79b04c.txt,1920,1080,890,446,964,474,unknown,unknown,2.8758511543,74.0,28.0,0.0385416667,0.0259259259,0.0009992284,2.6428571429,0.4828125,0.4259259259
Kongsberg::IMG_0068_JPG.rf.d0361a1b7bfae6ea9b8202a4bf68383c.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0068_JPG.rf.d0361a1b7bfae6ea9b8202a4bf68383c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0068_JPG.rf.d0361a1b7bfae6ea9b8202a4bf68383c.txt,1920,1080,888,444,967,470,unknown,unknown,3.2135572433,79.0,26.0,0.0411458333,0.0240740741,0.0009905478,3.0384615385,0.4830729167,0.4231481481
Kongsberg::IMG_0069_JPG.rf.ce8a141c62f9fa57d0dcc39e8a558f99.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0069_JPG.rf.ce8a141c62f9fa57d0dcc39e8a558f99.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0069_JPG.rf.ce8a141c62f9fa57d0dcc39e8a558f99.txt,1920,1080,888,444,972,472,unknown,unknown,3.1408061981,84.0,28.0,0.04375,0.0259259259,0.0011342593,3.0,0.484375,0.4240740741
Kongsberg::IMG_0070_JPG.rf.8814c55e46cae1f0136e2b738a56009a.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0070_JPG.rf.8814c55e46cae1f0136e2b738a56009a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0070_JPG.rf.8814c55e46cae1f0136e2b738a56009a.txt,1920,1080,892,440,970,475,unknown,unknown,3.0015459061,78.0,35.0,0.040625,0.0324074074,0.0013165509,2.2285714286,0.4848958333,0.4236111111
Kongsberg::IMG_0071_JPG.rf.28d7546d6da0909371f03b0fc6fc4bd4.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0071_JPG.rf.28d7546d6da0909371f03b0fc6fc4bd4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0071_JPG.rf.28d7546d6da0909371f03b0fc6fc4bd4.txt,1920,1080,892,440,970,470,unknown,unknown,3.1372847557,78.0,30.0,0.040625,0.0277777778,0.0011284722,2.6,0.4848958333,0.4212962963
Kongsberg::IMG_0072_JPG.rf.3074c33c68fe9485de6740ec12edfc71.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0072_JPG.rf.3074c33c68fe9485de6740ec12edfc71.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0072_JPG.rf.3074c33c68fe9485de6740ec12edfc71.txt,1920,1080,884,436,960,464,unknown,unknown,3.0205950737,76.0,28.0,0.0395833333,0.0259259259,0.0010262346,2.7142857143,0.4802083333,0.4166666667
Kongsberg::IMG_0073_JPG.rf.251f6e2ba953685eb771b0468b551d19.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0073_JPG.rf.251f6e2ba953685eb771b0468b551d19.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0073_JPG.rf.251f6e2ba953685eb771b0468b551d19.txt,1920,1080,882,436,970,466,unknown,unknown,2.4931292534,88.0,30.0,0.0458333333,0.0277777778,0.0012731481,2.9333333333,0.4822916667,0.4175925926
Kongsberg::IMG_0074_JPG.rf.6e27e61e6be7f6e9c321c78c7df90c26.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0074_JPG.rf.6e27e61e6be7f6e9c321c78c7df90c26.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0074_JPG.rf.6e27e61e6be7f6e9c321c78c7df90c26.txt,1920,1080,892,436,970,464,unknown,unknown,2.7618932724,78.0,28.0,0.040625,0.0259259259,0.0010532407,2.7857142857,0.4848958333,0.4166666667
Kongsberg::IMG_0075_JPG.rf.7f3d0e9f55a4d045240aea735d6eb7ce.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0075_JPG.rf.7f3d0e9f55a4d045240aea735d6eb7ce.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0075_JPG.rf.7f3d0e9f55a4d045240aea735d6eb7ce.txt,1920,1080,898,437,974,462,unknown,unknown,2.7670137882,76.0,25.0,0.0395833333,0.0231481481,0.0009162809,3.04,0.4875,0.4162037037
Kongsberg::IMG_0076_JPG.rf.59052ba8ff163c75d84bb1ea06a17f3c.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0076_JPG.rf.59052ba8ff163c75d84bb1ea06a17f3c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0076_JPG.rf.59052ba8ff163c75d84bb1ea06a17f3c.txt,1920,1080,900,434,972,462,unknown,unknown,3.015165329,72.0,28.0,0.0375,0.0259259259,0.0009722222,2.5714285714,0.4875,0.4148148148
Kongsberg::IMG_0077_JPG.rf.c89043b8779e6616895857fdf887998f.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0077_JPG.rf.c89043b8779e6616895857fdf887998f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0077_JPG.rf.c89043b8779e6616895857fdf887998f.txt,1920,1080,918,437,961,451,unknown,unknown,3.320589304,43.0,14.0,0.0223958333,0.012962963,0.0002903164,3.0714285714,0.4893229167,0.4111111111
Kongsberg::IMG_0078_JPG.rf.34c9cab1aaae4f1dc5179a6b68940a6e.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0078_JPG.rf.34c9cab1aaae4f1dc5179a6b68940a6e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0078_JPG.rf.34c9cab1aaae4f1dc5179a6b68940a6e.txt,1920,1080,918,436,959,451,unknown,unknown,2.684969902,41.0,15.0,0.0213541667,0.0138888889,0.0002965856,2.7333333333,0.4888020833,0.4106481481
Kongsberg::IMG_0079_JPG.rf.13a8c2dd69a8778ee09ea4725824a83d.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0079_JPG.rf.13a8c2dd69a8778ee09ea4725824a83d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0079_JPG.rf.13a8c2dd69a8778ee09ea4725824a83d.txt,1920,1080,918,439,965,453,unknown,unknown,3.7305297852,47.0,14.0,0.0244791667,0.012962963,0.0003173225,3.3571428571,0.4903645833,0.412962963
Kongsberg::IMG_0080_JPG.rf.aaf58f49ddb62438a1f6270ba28aa6a0.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0080_JPG.rf.aaf58f49ddb62438a1f6270ba28aa6a0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0080_JPG.rf.aaf58f49ddb62438a1f6270ba28aa6a0.txt,1920,1080,926,440,962,456,unknown,unknown,2.6509301662,36.0,16.0,0.01875,0.0148148148,0.0002777778,2.25,0.4916666667,0.4148148148
Kongsberg::IMG_0081_JPG.rf.2e0fbff5e00539e31186e862afe16ada.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0081_JPG.rf.2e0fbff5e00539e31186e862afe16ada.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0081_JPG.rf.2e0fbff5e00539e31186e862afe16ada.txt,1920,1080,926,440,963,455,unknown,unknown,2.7125003338,37.0,15.0,0.0192708333,0.0138888889,0.0002676505,2.4666666667,0.4919270833,0.4143518519
Kongsberg::IMG_0082_JPG.rf.803f884538025482d7d180a592dc3fff.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0082_JPG.rf.803f884538025482d7d180a592dc3fff.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0082_JPG.rf.803f884538025482d7d180a592dc3fff.txt,1920,1080,923,441,963,457,unknown,unknown,3.4135513306,40.0,16.0,0.0208333333,0.0148148148,0.000308642,2.5,0.4911458333,0.4157407407
Kongsberg::IMG_0083_JPG.rf.7156f53546043e7bd5f5948deed002b0.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0083_JPG.rf.7156f53546043e7bd5f5948deed002b0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0083_JPG.rf.7156f53546043e7bd5f5948deed002b0.txt,1920,1080,923,441,958,457,unknown,unknown,2.5404427052,35.0,16.0,0.0182291667,0.0148148148,0.0002700617,2.1875,0.48984375,0.4157407407
Kongsberg::IMG_0084_JPG.rf.8f7fefedac32a4ca2042764cdf760b8e.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0084_JPG.rf.8f7fefedac32a4ca2042764cdf760b8e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0084_JPG.rf.8f7fefedac32a4ca2042764cdf760b8e.txt,1920,1080,917,442,960,459,unknown,unknown,2.56945014,43.0,17.0,0.0223958333,0.0157407407,0.000352527,2.5294117647,0.4888020833,0.4171296296
Kongsberg::IMG_0085_JPG.rf.6d613088aa442ffa680b6e2c662f1752.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0085_JPG.rf.6d613088aa442ffa680b6e2c662f1752.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0085_JPG.rf.6d613088aa442ffa680b6e2c662f1752.txt,1920,1080,919,443,966,459,unknown,unknown,2.960662365,47.0,16.0,0.0244791667,0.0148148148,0.0003626543,2.9375,0.4908854167,0.4175925926
Kongsberg::IMG_0086_JPG.rf.b68e21eabaac4c63c7c44b4122260813.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0086_JPG.rf.b68e21eabaac4c63c7c44b4122260813.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0086_JPG.rf.b68e21eabaac4c63c7c44b4122260813.txt,1920,1080,919,441,959,457,unknown,unknown,3.1298890114,40.0,16.0,0.0208333333,0.0148148148,0.000308642,2.5,0.4890625,0.4157407407
Kongsberg::IMG_0087_JPG.rf.5a0267ccc58381a2c98f2bc725ac2f8b.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0087_JPG.rf.5a0267ccc58381a2c98f2bc725ac2f8b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0087_JPG.rf.5a0267ccc58381a2c98f2bc725ac2f8b.txt,1920,1080,912,443,959,457,unknown,unknown,2.7741150856,47.0,14.0,0.0244791667,0.012962963,0.0003173225,3.3571428571,0.4872395833,0.4166666667
Kongsberg::IMG_0088_JPG.rf.d130e60ad4ab1265edd1bc7c5bcc8635.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0088_JPG.rf.d130e60ad4ab1265edd1bc7c5bcc8635.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0088_JPG.rf.d130e60ad4ab1265edd1bc7c5bcc8635.txt,1920,1080,914,445,959,458,unknown,unknown,2.3936266899,45.0,13.0,0.0234375,0.012037037,0.0002821181,3.4615384615,0.4877604167,0.4180555556
Kongsberg::IMG_0089_JPG.rf.87924169d6826f4e6a10c96425380b10.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0089_JPG.rf.87924169d6826f4e6a10c96425380b10.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0089_JPG.rf.87924169d6826f4e6a10c96425380b10.txt,1920,1080,918,444,954,458,unknown,unknown,2.3025074005,36.0,14.0,0.01875,0.012962963,0.0002430556,2.5714285714,0.4875,0.4175925926
Kongsberg::IMG_0090_JPG.rf.31bd1afe3c8717339f1fbd5e4ec94a4b.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0090_JPG.rf.31bd1afe3c8717339f1fbd5e4ec94a4b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0090_JPG.rf.31bd1afe3c8717339f1fbd5e4ec94a4b.txt,1920,1080,914,443,951,457,unknown,unknown,3.1322526932,37.0,14.0,0.0192708333,0.012962963,0.0002498071,2.6428571429,0.4856770833,0.4166666667
Kongsberg::IMG_0091_JPG.rf.531ac573919242f0dd3f3936e81a754e.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0091_JPG.rf.531ac573919242f0dd3f3936e81a754e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0091_JPG.rf.531ac573919242f0dd3f3936e81a754e.txt,1920,1080,911,444,951,459,unknown,unknown,3.0067219734,40.0,15.0,0.0208333333,0.0138888889,0.0002893519,2.6666666667,0.4848958333,0.4180555556
Kongsberg::IMG_0092_JPG.rf.87fe0b9808dd7abc2cdecba59d2528c5.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0092_JPG.rf.87fe0b9808dd7abc2cdecba59d2528c5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0092_JPG.rf.87fe0b9808dd7abc2cdecba59d2528c5.txt,1920,1080,913,443,953,457,unknown,unknown,2.6157684326,40.0,14.0,0.0208333333,0.012962963,0.0002700617,2.8571428571,0.4859375,0.4166666667
Kongsberg::IMG_0093_JPG.rf.c98166d741b9dac789e2433e74e7e702.jpg,Kongsberg,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\images\IMG_0093_JPG.rf.c98166d741b9dac789e2433e74e7e702.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\labels\IMG_0093_JPG.rf.c98166d741b9dac789e2433e74e7e702.txt,1920,1080,823,428,858,440,unknown,unknown,2.5987558365,35.0,12.0,0.0182291667,0.0111111111,0.0002025463,2.9166666667,0.4377604167,0.4018518519
Kongsberg::IMG_0094_JPG.rf.b3fa341b8e69581e7366e1a1fe97ef28.jpg,Kongsberg,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\images\IMG_0094_JPG.rf.b3fa341b8e69581e7366e1a1fe97ef28.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\labels\IMG_0094_JPG.rf.b3fa341b8e69581e7366e1a1fe97ef28.txt,1920,1080,821,428,858,441,unknown,unknown,2.636660099,37.0,13.0,0.0192708333,0.012037037,0.0002319637,2.8461538462,0.4372395833,0.4023148148
Kongsberg::IMG_0095_JPG.rf.5644f464b772feaa6b24be466f35cee5.jpg,Kongsberg,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\images\IMG_0095_JPG.rf.5644f464b772feaa6b24be466f35cee5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\labels\IMG_0095_JPG.rf.5644f464b772feaa6b24be466f35cee5.txt,1920,1080,822,428,855,442,unknown,unknown,3.1786379814,33.0,14.0,0.0171875,0.012962963,0.0002228009,2.3571428571,0.43671875,0.4027777778
Kongsberg::IMG_0096_JPG.rf.3cb113c142f24c31a735f5195f952072.jpg,Kongsberg,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\images\IMG_0096_JPG.rf.3cb113c142f24c31a735f5195f952072.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\labels\IMG_0096_JPG.rf.3cb113c142f24c31a735f5195f952072.txt,1920,1080,823,429,855,442,unknown,unknown,2.9018242359,32.0,13.0,0.0166666667,0.012037037,0.0002006173,2.4615384615,0.4369791667,0.4032407407
Kongsberg::IMG_0097_JPG.rf.78b1bcf44e327338451ac62662097a39.jpg,Kongsberg,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\images\IMG_0097_JPG.rf.78b1bcf44e327338451ac62662097a39.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\labels\IMG_0097_JPG.rf.78b1bcf44e327338451ac62662097a39.txt,1920,1080,821,430,855,444,unknown,unknown,1.739133358,34.0,14.0,0.0177083333,0.012962963,0.0002295525,2.4285714286,0.4364583333,0.4046296296
Kongsberg::IMG_0098_JPG.rf.76d89984d71200822065b2d530497f59.jpg,Kongsberg,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\images\IMG_0098_JPG.rf.76d89984d71200822065b2d530497f59.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\labels\IMG_0098_JPG.rf.76d89984d71200822065b2d530497f59.txt,1920,1080,825,431,858,442,unknown,unknown,1.5665688515,33.0,11.0,0.0171875,0.0101851852,0.0001750579,3.0,0.43828125,0.4041666667
Kongsberg::IMG_0099_JPG.rf.02d0595db6052ebcd30335ad45c656cf.jpg,Kongsberg,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\images\IMG_0099_JPG.rf.02d0595db6052ebcd30335ad45c656cf.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\labels\IMG_0099_JPG.rf.02d0595db6052ebcd30335ad45c656cf.txt,1920,1080,824,430,857,441,unknown,unknown,1.8603271246,33.0,11.0,0.0171875,0.0101851852,0.0001750579,3.0,0.4377604167,0.4032407407
Kongsberg::IMG_0100_JPG.rf.c48e03d60459d3eff6649699ba1e5ebe.jpg,Kongsberg,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\images\IMG_0100_JPG.rf.c48e03d60459d3eff6649699ba1e5ebe.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_20m\labels\IMG_0100_JPG.rf.c48e03d60459d3eff6649699ba1e5ebe.txt,1920,1080,823,428,853,441,unknown,unknown,2.2800631523,30.0,13.0,0.015625,0.012037037,0.0001880787,2.3076923077,0.4364583333,0.4023148148
