sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,weather,time_of_day,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,weather=clear_sky,weather=light_rain,time_of_day=10AM,time_of_day=8PM
Kongsberg::IMG_0063_JPG.rf.b0ce0160156adf246ec13b85f0128fcf.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0063_JPG.rf.b0ce0160156adf246ec13b85f0128fcf.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0063_JPG.rf.b0ce0160156adf246ec13b85f0128fcf.txt,unknown,unknown,76.0,3.2071349,30.0,1.06904497,0.03958333,0.00167038,0.02777778,0.00098986,0.00109954,8.562e-05,2.53333333,0.01673032,0.48854167,0.00167038,0.425,0.00098986,2.8360846,0.0,0.0,0.0,0.0
Kongsberg::IMG_0064_JPG.rf.b9c70850a104466714ea1a76354c4447.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0064_JPG.rf.b9c70850a104466714ea1a76354c4447.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0064_JPG.rf.b9c70850a104466714ea1a76354c4447.txt,unknown,unknown,76.0,3.2071349,25.0,1.06904497,0.03958333,0.00167038,0.02314815,0.00098986,0.00091628,7.789e-05,3.04,0.00172542,0.48697917,0.00167038,0.42083333,0.00098986,3.24946451,0.0,0.0,0.0,0.0
Kongsberg::IMG_0065_JPG.rf.d3e4222cfcaaa5e0b939000e4b3ccd59.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0065_JPG.rf.d3e4222cfcaaa5e0b939000e4b3ccd59.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0065_JPG.rf.d3e4222cfcaaa5e0b939000e4b3ccd59.txt,unknown,unknown,80.0,3.2071349,25.0,1.06904497,0.04166667,0.00167038,0.02314815,0.00098986,0.00096451,7.995e-05,3.2,0.0086271,0.48854167,0.00167038,0.42546296,0.00098986,2.96319628,0.0,0.0,0.0,0.0
Kongsberg::IMG_0066_JPG.rf.cc24428ae066c61be44da2aadb6d518d.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0066_JPG.rf.cc24428ae066c61be44da2aadb6d518d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0066_JPG.rf.cc24428ae066c61be44da2aadb6d518d.txt,unknown,unknown,82.0,3.2071349,28.0,1.06904497,0.04270833,0.00167038,0.02592593,0.00098986,0.00110725,8.562e-05,2.92857143,0.00274613,0.4859375,0.00194878,0.42592593,0.00098986,2.73723078,0.0,0.0,0.0,0.0
Kongsberg::IMG_0067_JPG.rf.80939eec3c961de833af9d6cbf79b04c.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0067_JPG.rf.80939eec3c961de833af9d6cbf79b04c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0067_JPG.rf.80939eec3c961de833af9d6cbf79b04c.txt,unknown,unknown,74.0,3.2071349,28.0,1.06904497,0.03854167,0.00167038,0.02592593,0.00098986,0.00099923,8.15e-05,2.64285714,0.01373066,0.4828125,0.00167038,0.42592593,0.00098986,2.91833949,0.0,0.0,0.0,0.0
Kongsberg::IMG_0068_JPG.rf.d0361a1b7bfae6ea9b8202a4bf68383c.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0068_JPG.rf.d0361a1b7bfae6ea9b8202a4bf68383c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0068_JPG.rf.d0361a1b7bfae6ea9b8202a4bf68383c.txt,unknown,unknown,79.0,3.2071349,26.0,1.06904497,0.04114583,0.00167038,0.02407407,0.00098986,0.00099055,8.098e-05,3.03846154,0.0015942,0.48307292,0.00167038,0.42314815,0.00098986,3.20211434,0.0,0.0,0.0,0.0
Kongsberg::IMG_0069_JPG.rf.ce8a141c62f9fa57d0dcc39e8a558f99.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0069_JPG.rf.ce8a141c62f9fa57d0dcc39e8a558f99.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0069_JPG.rf.ce8a141c62f9fa57d0dcc39e8a558f99.txt,unknown,unknown,84.0,3.2071349,28.0,1.06904497,0.04375,0.00167038,0.02592593,0.00098986,0.00113426,8.665e-05,3.0,0.0,0.484375,0.00194878,0.42407407,0.00098986,3.03771114,0.0,0.0,0.0,0.0
Kongsberg::IMG_0070_JPG.rf.8814c55e46cae1f0136e2b738a56009a.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0070_JPG.rf.8814c55e46cae1f0136e2b738a56009a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0070_JPG.rf.8814c55e46cae1f0136e2b738a56009a.txt,unknown,unknown,78.0,3.2071349,35.0,1.06904497,0.040625,0.00167038,0.03240741,0.00098986,0.00131655,9.438e-05,2.22857143,0.02366737,0.48489583,0.00167038,0.42361111,0.00148478,3.00154591,0.0,0.0,0.0,0.0
Kongsberg::IMG_0071_JPG.rf.28d7546d6da0909371f03b0fc6fc4bd4.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0071_JPG.rf.28d7546d6da0909371f03b0fc6fc4bd4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0071_JPG.rf.28d7546d6da0909371f03b0fc6fc4bd4.txt,unknown,unknown,78.0,3.2071349,30.0,1.06904497,0.040625,0.00167038,0.02777778,0.00098986,0.00112847,8.665e-05,2.6,0.01434027,0.48489583,0.00167038,0.4212963,0.00098986,3.093081,0.0,0.0,0.0,0.0
Kongsberg::IMG_0072_JPG.rf.3074c33c68fe9485de6740ec12edfc71.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0072_JPG.rf.3074c33c68fe9485de6740ec12edfc71.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0072_JPG.rf.3074c33c68fe9485de6740ec12edfc71.txt,unknown,unknown,76.0,3.2071349,28.0,1.06904497,0.03958333,0.00167038,0.02592593,0.00098986,0.00102623,8.253e-05,2.71428571,0.01098452,0.48020833,0.00167038,0.41666667,0.00098986,2.9991107,0.0,0.0,0.0,0.0
Kongsberg::IMG_0073_JPG.rf.251f6e2ba953685eb771b0468b551d19.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0073_JPG.rf.251f6e2ba953685eb771b0468b551d19.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0073_JPG.rf.251f6e2ba953685eb771b0468b551d19.txt,unknown,unknown,88.0,4.27617987,30.0,1.06904497,0.04583333,0.00222718,0.02777778,0.00098986,0.00127315,0.00010729,2.93333333,0.03824073,0.48229167,0.00194878,0.41759259,0.00098986,2.49312925,0.0,0.0,0.0,0.0
Kongsberg::IMG_0074_JPG.rf.6e27e61e6be7f6e9c321c78c7df90c26.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0074_JPG.rf.6e27e61e6be7f6e9c321c78c7df90c26.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0074_JPG.rf.6e27e61e6be7f6e9c321c78c7df90c26.txt,unknown,unknown,78.0,3.2071349,28.0,1.06904497,0.040625,0.00167038,0.02592593,0.00098986,0.00105324,8.356e-05,2.78571429,0.00823839,0.48489583,0.00167038,0.41666667,0.00098986,2.85343266,0.0,0.0,0.0,0.0
Kongsberg::IMG_0075_JPG.rf.7f3d0e9f55a4d045240aea735d6eb7ce.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0075_JPG.rf.7f3d0e9f55a4d045240aea735d6eb7ce.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0075_JPG.rf.7f3d0e9f55a4d045240aea735d6eb7ce.txt,unknown,unknown,76.0,3.2071349,25.0,1.06904497,0.03958333,0.00167038,0.02314815,0.00098986,0.00091628,7.789e-05,3.04,0.00172542,0.4875,0.00167038,0.4162037,0.00098986,2.81552649,0.0,0.0,0.0,0.0
Kongsberg::IMG_0076_JPG.rf.59052ba8ff163c75d84bb1ea06a17f3c.jpg,Kongsberg,9.0,9.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\images\IMG_0076_JPG.rf.59052ba8ff163c75d84bb1ea06a17f3c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_09m\labels\IMG_0076_JPG.rf.59052ba8ff163c75d84bb1ea06a17f3c.txt,unknown,unknown,72.0,3.2071349,28.0,1.06904497,0.0375,0.00167038,0.02592593,0.00098986,0.00097222,8.047e-05,2.57142857,0.01647679,0.4875,0.00167038,0.41481481,0.00098986,3.01516533,0.0,0.0,0.0,0.0
Kongsberg::IMG_0077_JPG.rf.c89043b8779e6616895857fdf887998f.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0077_JPG.rf.c89043b8779e6616895857fdf887998f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0077_JPG.rf.c89043b8779e6616895857fdf887998f.txt,unknown,unknown,43.0,2.13808994,14.0,1.06904497,0.02239583,0.00111359,0.01296296,0.00098986,0.00029032,3.665e-05,3.07142857,0.08412568,0.48932292,0.00083519,0.41111111,0.00049493,3.35104227,0.0,0.0,0.0,0.0
Kongsberg::IMG_0078_JPG.rf.34c9cab1aaae4f1dc5179a6b68940a6e.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0078_JPG.rf.34c9cab1aaae4f1dc5179a6b68940a6e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0078_JPG.rf.34c9cab1aaae4f1dc5179a6b68940a6e.txt,unknown,unknown,41.0,2.13808994,15.0,1.06904497,0.02135417,0.00111359,0.01388889,0.00098986,0.00029659,3.665e-05,2.73333333,0.05354716,0.48880208,0.00083519,0.41064815,0.00049493,2.6849699,0.0,0.0,0.0,0.0
Kongsberg::IMG_0079_JPG.rf.13a8c2dd69a8778ee09ea4725824a83d.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0079_JPG.rf.13a8c2dd69a8778ee09ea4725824a83d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0079_JPG.rf.13a8c2dd69a8778ee09ea4725824a83d.txt,unknown,unknown,47.0,2.13808994,14.0,1.06904497,0.02447917,0.00111359,0.01296296,0.00098986,0.00031732,3.871e-05,3.35714286,0.10655919,0.49036458,0.00111359,0.41296296,0.00049493,3.59333563,0.0,0.0,0.0,0.0
Kongsberg::IMG_0080_JPG.rf.aaf58f49ddb62438a1f6270ba28aa6a0.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0080_JPG.rf.aaf58f49ddb62438a1f6270ba28aa6a0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0080_JPG.rf.aaf58f49ddb62438a1f6270ba28aa6a0.txt,unknown,unknown,36.0,1.06904497,16.0,1.06904497,0.01875,0.00055679,0.01481481,0.00098986,0.00027778,2.682e-05,2.25,0.08531699,0.49166667,0.00083519,0.41481481,0.00049493,2.69683504,0.0,0.0,0.0,0.0
Kongsberg::IMG_0081_JPG.rf.2e0fbff5e00539e31186e862afe16ada.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0081_JPG.rf.2e0fbff5e00539e31186e862afe16ada.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0081_JPG.rf.2e0fbff5e00539e31186e862afe16ada.txt,unknown,unknown,37.0,1.06904497,15.0,1.06904497,0.01927083,0.00055679,0.01388889,0.00098986,0.00026765,2.682e-05,2.46666667,0.10709432,0.49192708,0.00083519,0.41435185,0.00049493,2.54640245,0.0,0.0,0.0,0.0
Kongsberg::IMG_0082_JPG.rf.803f884538025482d7d180a592dc3fff.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0082_JPG.rf.803f884538025482d7d180a592dc3fff.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0082_JPG.rf.803f884538025482d7d180a592dc3fff.txt,unknown,unknown,40.0,2.13808994,16.0,1.06904497,0.02083333,0.00111359,0.01481481,0.00098986,0.00030864,3.716e-05,2.5,0.0341268,0.49114583,0.00083519,0.41574074,0.00049493,3.09999776,0.0,0.0,0.0,0.0
Kongsberg::IMG_0083_JPG.rf.7156f53546043e7bd5f5948deed002b0.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0083_JPG.rf.7156f53546043e7bd5f5948deed002b0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0083_JPG.rf.7156f53546043e7bd5f5948deed002b0.txt,unknown,unknown,35.0,1.06904497,16.0,1.06904497,0.01822917,0.00055679,0.01481481,0.00098986,0.00027006,2.631e-05,2.1875,0.08105114,0.48984375,0.00083519,0.41574074,0.00049493,2.40307045,0.0,0.0,0.0,0.0
Kongsberg::IMG_0084_JPG.rf.8f7fefedac32a4ca2042764cdf760b8e.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0084_JPG.rf.8f7fefedac32a4ca2042764cdf760b8e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0084_JPG.rf.8f7fefedac32a4ca2042764cdf760b8e.txt,unknown,unknown,43.0,2.13808994,17.0,1.06904497,0.02239583,0.00111359,0.01574074,0.00098986,0.00035253,3.974e-05,2.52941176,0.03392578,0.48880208,0.00083519,0.41712963,0.00049493,2.57544804,0.0,0.0,0.0,0.0
Kongsberg::IMG_0085_JPG.rf.6d613088aa442ffa680b6e2c662f1752.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0085_JPG.rf.6d613088aa442ffa680b6e2c662f1752.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0085_JPG.rf.6d613088aa442ffa680b6e2c662f1752.txt,unknown,unknown,47.0,2.13808994,16.0,1.06904497,0.02447917,0.00111359,0.01481481,0.00098986,0.00036265,4.077e-05,2.9375,0.06398774,0.49088542,0.00111359,0.41759259,0.00049493,2.87564087,0.0,0.0,0.0,0.0
Kongsberg::IMG_0086_JPG.rf.b68e21eabaac4c63c7c44b4122260813.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0086_JPG.rf.b68e21eabaac4c63c7c44b4122260813.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0086_JPG.rf.b68e21eabaac4c63c7c44b4122260813.txt,unknown,unknown,40.0,2.13808994,16.0,1.06904497,0.02083333,0.00111359,0.01481481,0.00098986,0.00030864,3.716e-05,2.5,0.0341268,0.4890625,0.00083519,0.41574074,0.00049493,3.13707638,0.0,0.0,0.0,0.0
Kongsberg::IMG_0087_JPG.rf.5a0267ccc58381a2c98f2bc725ac2f8b.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0087_JPG.rf.5a0267ccc58381a2c98f2bc725ac2f8b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0087_JPG.rf.5a0267ccc58381a2c98f2bc725ac2f8b.txt,unknown,unknown,47.0,2.13808994,14.0,1.06904497,0.02447917,0.00111359,0.01296296,0.00098986,0.00031732,3.871e-05,3.35714286,0.10655919,0.48723958,0.00111359,0.41666667,0.00049493,2.87485075,0.0,0.0,0.0,0.0
Kongsberg::IMG_0088_JPG.rf.d130e60ad4ab1265edd1bc7c5bcc8635.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0088_JPG.rf.d130e60ad4ab1265edd1bc7c5bcc8635.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0088_JPG.rf.d130e60ad4ab1265edd1bc7c5bcc8635.txt,unknown,unknown,45.0,2.13808994,13.0,1.06904497,0.0234375,0.00111359,0.01203704,0.00098986,0.00028212,3.665e-05,3.46153846,0.12413838,0.48776042,0.00111359,0.41805556,0.00049493,2.43094301,0.0,0.0,0.0,0.0
Kongsberg::IMG_0089_JPG.rf.87924169d6826f4e6a10c96425380b10.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0089_JPG.rf.87924169d6826f4e6a10c96425380b10.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0089_JPG.rf.87924169d6826f4e6a10c96425380b10.txt,unknown,unknown,36.0,1.06904497,14.0,1.06904497,0.01875,0.00055679,0.01296296,0.00098986,0.00024306,2.579e-05,2.57142857,0.12338432,0.4875,0.00083519,0.41759259,0.00049493,2.26537323,0.0,0.0,0.0,0.0
Kongsberg::IMG_0090_JPG.rf.31bd1afe3c8717339f1fbd5e4ec94a4b.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0090_JPG.rf.31bd1afe3c8717339f1fbd5e4ec94a4b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0090_JPG.rf.31bd1afe3c8717339f1fbd5e4ec94a4b.txt,unknown,unknown,37.0,1.06904497,14.0,1.06904497,0.01927083,0.00055679,0.01296296,0.00098986,0.00024981,2.631e-05,2.64285714,0.1289927,0.48567708,0.00083519,0.41666667,0.00049493,3.18257093,0.0,0.0,0.0,0.0
Kongsberg::IMG_0091_JPG.rf.531ac573919242f0dd3f3936e81a754e.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0091_JPG.rf.531ac573919242f0dd3f3936e81a754e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0091_JPG.rf.531ac573919242f0dd3f3936e81a754e.txt,unknown,unknown,40.0,2.13808994,15.0,1.06904497,0.02083333,0.00111359,0.01388889,0.00098986,0.00028935,3.613e-05,2.66666667,0.04867924,0.48489583,0.00083519,0.41805556,0.00049493,3.00672197,0.0,0.0,0.0,0.0
Kongsberg::IMG_0092_JPG.rf.87fe0b9808dd7abc2cdecba59d2528c5.jpg,Kongsberg,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\images\IMG_0092_JPG.rf.87fe0b9808dd7abc2cdecba59d2528c5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_15m\labels\IMG_0092_JPG.rf.87fe0b9808dd7abc2cdecba59d2528c5.txt,unknown,unknown,40.0,2.13808994,14.0,1.06904497,0.02083333,0.00111359,0.01296296,0.00098986,0.00027006,3.51e-05,2.85714286,0.06730054,0.4859375,0.00083519,0.41666667,0.00049493,2.51618361,0.0,0.0,0.0,0.0
